id,category,subcategory,difficulty,question,expected_answer,constraint_complexity,constraint_priority,anchor_topic,pair_id,failure_mode,isolation_rationale,analysis_scope
303,compliance_tier4,count_length_sentences_format,easy,Give exactly 3 uses of wind power. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
304,compliance_tier4,count_length_sentences_format,easy,List exactly 4 advantages of public transport. Each must be exactly 1 sentence and under 14 words. Format as a numbered list.,COUNT=4|SENTENCES=1|MAX_WORDS=14|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
305,compliance_tier4,count_length_sentences_format,easy,State exactly 3 properties of pure water. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
306,compliance_tier4,count_length_sentences_format,easy,Outline exactly 3 characteristics of effective writing. Each must be exactly 2 sentences and under 22 words. Format as a bullet list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=bullet_list_newline,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
307,compliance_tier4,count_length_sentences_format,medium,List exactly 3 drawbacks of social media. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
308,compliance_tier4,count_length_sentences_format,medium,Name exactly 3 benefits of microservice architecture. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
309,compliance_tier4,count_length_sentences_format,medium,Provide exactly 4 functions of human hormones. Each must be exactly 1 sentence and under 14 words. Format as a numbered list.,COUNT=4|SENTENCES=1|MAX_WORDS=14|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
310,compliance_tier4,count_length_sentences_format,medium,List exactly 3 properties of magnetic fields. Each must be exactly 2 sentences and under 22 words. Format as a bullet list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=bullet_list_newline,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
311,compliance_tier4,count_length_sentences_format,medium,Identify exactly 3 characteristics of Renaissance art. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
312,compliance_tier4,count_length_sentences_format,medium,Enumerate exactly 3 effects of voting systems. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
313,compliance_tier4,count_length_sentences_format,medium,List exactly 3 characteristics of impressionism. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
314,compliance_tier4,count_length_sentences_format,medium,Specify exactly 3 arguments for free trade. Each must be exactly 2 sentences and under 22 words. Format as a bullet list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=bullet_list_newline,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
315,compliance_tier4,count_length_sentences_format,hard,Give exactly 3 properties of formal grammars. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
316,compliance_tier4,count_length_sentences_format,hard,List exactly 3 arguments against moral relativism. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
317,compliance_tier4,count_length_sentences_format,hard,State exactly 3 properties of cryptographic hashes. Each must be exactly 2 sentences and under 22 words. Format as a bullet list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=bullet_list_newline,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
318,compliance_tier4,count_length_sentences_format,hard,Outline exactly 3 axioms of probability theory. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
319,compliance_tier4,count_length_sentences_format,hard,List exactly 3 properties of topological spaces. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
320,compliance_tier4,count_length_sentences_format,hard,Name exactly 3 arguments for compatibilism. Each must be exactly 2 sentences and under 22 words. Format as a numbered list.,COUNT=3|SENTENCES=2|MAX_WORDS=22|FORMAT=numbered_list,tier4,strict,,,compliance,COUNT+SENTENCES+MAX_WORDS+FORMAT; sentence and word both constrained,primary
321,compliance_tier5,count_length_format_forbidden_order,easy,"Name exactly 4 benefits of regular physical exercise, each in under 8 words, formatted as a numbered list, without using 'health', in alphabetical order.",COUNT=4|MAX_WORDS=8|FORMAT=numbered_list|FORBIDDEN=health|ORDER=alphabetical,tier5,strict,exercise,anchor_exercise_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
322,compliance_tier5,count_length_format_forbidden_order,easy,"Provide exactly 3 effects of daily meditation practice, each in under 9 words, formatted as a numbered list, without using 'stress', in alphabetical order.",COUNT=3|MAX_WORDS=9|FORMAT=numbered_list|FORBIDDEN=stress|ORDER=alphabetical,tier5,strict,meditation,anchor_meditation_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
323,compliance_tier5,count_length_format_forbidden_order,medium,"Identify exactly 4 consequences of climate change, each in under 9 words, formatted as a numbered list, without using 'temperature', in alphabetical order.",COUNT=4|MAX_WORDS=9|FORMAT=numbered_list|FORBIDDEN=temperature|ORDER=alphabetical,tier5,strict,climate,anchor_climate_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
324,compliance_tier5,count_length_format_forbidden_order,easy,"Enumerate exactly 4 forms of renewable energy generation, each in under 7 words, formatted as a numbered list, without using 'solar', in alphabetical order.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=solar|ORDER=alphabetical,tier5,strict,renewable,anchor_renewable_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
325,compliance_tier5,count_length_format_forbidden_order,medium,"Specify exactly 4 programming languages used in industry, each in under 6 words, formatted as a numbered list, without using 'Python', in alphabetical order.",COUNT=4|MAX_WORDS=6|FORMAT=numbered_list|FORBIDDEN=Python|ORDER=alphabetical,tier5,strict,proglang,anchor_proglang_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
326,compliance_tier5,count_length_format_forbidden_order,easy,"Give exactly 5 capital cities of European nations, each in under 5 words, formatted as a numbered list, without using 'Paris', in alphabetical order.",COUNT=5|MAX_WORDS=5|FORMAT=numbered_list|FORBIDDEN=Paris|ORDER=alphabetical,tier5,strict,eurocaps,anchor_eurocaps_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
327,compliance_tier5,count_length_format_forbidden_order,medium,"State exactly 4 ancient civilisations from world history, each in under 7 words, formatted as a numbered list, without using 'Roman', in alphabetical order.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=Roman|ORDER=alphabetical,tier5,strict,civilisations,anchor_civilisations_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
328,compliance_tier5,count_length_format_forbidden_order,medium,"Outline exactly 4 distinct music genres, each in under 6 words, formatted as a numbered list, without using 'rock', in alphabetical order.",COUNT=4|MAX_WORDS=6|FORMAT=numbered_list|FORBIDDEN=rock|ORDER=alphabetical,tier5,strict,musicgenres,anchor_musicgenres_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
329,compliance_tier5,count_length_format_forbidden_order,easy,"Name exactly 4 fundamental cooking techniques, each in under 6 words, formatted as a numbered list, without using 'frying', in alphabetical order.",COUNT=4|MAX_WORDS=6|FORMAT=numbered_list|FORBIDDEN=frying|ORDER=alphabetical,tier5,strict,cooking,anchor_cooking_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
330,compliance_tier5,count_length_format_forbidden_order,hard,"Provide exactly 4 well-documented psychological biases, each in under 8 words, formatted as a numbered list, without using 'confirmation', in alphabetical order.",COUNT=4|MAX_WORDS=8|FORMAT=numbered_list|FORBIDDEN=confirmation|ORDER=alphabetical,tier5,strict,biases,anchor_biases_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
331,compliance_tier5,count_length_format_forbidden_order,medium,"Identify exactly 3 milestones in human space exploration, each in under 10 words, formatted as a numbered list, without using 'rocket', in alphabetical order.",COUNT=3|MAX_WORDS=10|FORMAT=numbered_list|FORBIDDEN=rocket|ORDER=alphabetical,tier5,strict,space,anchor_space_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
332,compliance_tier5,count_length_format_forbidden_order,medium,"Enumerate exactly 4 scientists who shaped modern thought, each in under 7 words, formatted as a numbered list, without using 'Einstein', in alphabetical order.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=Einstein|ORDER=alphabetical,tier5,strict,scientists,anchor_scientists_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
333,compliance_tier5,count_length_format_forbidden_order,hard,"Specify exactly 3 economic systems studied in macroeconomics, each in under 9 words, formatted as a numbered list, without using 'capitalism', in alphabetical order.",COUNT=3|MAX_WORDS=9|FORMAT=numbered_list|FORBIDDEN=capitalism|ORDER=alphabetical,tier5,strict,economic,anchor_economic_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
334,compliance_tier5,count_length_format_forbidden_order,hard,"Give exactly 4 major literary movements, each in under 7 words, formatted as a numbered list, without using 'modernism', in alphabetical order.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=modernism|ORDER=alphabetical,tier5,strict,literary,anchor_literary_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
335,compliance_tier5,count_length_format_forbidden_order,hard,"State exactly 4 architectural styles from history, each in under 7 words, formatted as a numbered list, without using 'Gothic', in alphabetical order.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=Gothic|ORDER=alphabetical,tier5,strict,architecture,anchor_architecture_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
336,compliance_tier5,count_length_format_forbidden_order,hard,"Outline exactly 3 drivers of biodiversity loss, each in under 10 words, formatted as a numbered list, without using 'habitat', in alphabetical order.",COUNT=3|MAX_WORDS=10|FORMAT=numbered_list|FORBIDDEN=habitat|ORDER=alphabetical,tier5,strict,biodiversity,anchor_biodiversity_t5,compliance,Adds ORDER; full 5-constraint stack on identical topic,primary
337,compliance_tier5,count_length_format_forbidden_order,medium,"Provide exactly 4 common database operations, each in under 5 words, formatted as a numbered list, without using 'SELECT', in alphabetical order.",COUNT=4|MAX_WORDS=5|FORMAT=numbered_list|FORBIDDEN=SELECT|ORDER=alphabetical,tier5,strict,,,compliance,Five-dim with non-anchor topic,primary
338,compliance_tier5,count_length_format_forbidden_order,hard,"List exactly 3 compiler optimisation passes, each in under 6 words, formatted as a numbered list, without using 'inlining', in alphabetical order.",COUNT=3|MAX_WORDS=6|FORMAT=numbered_list|FORBIDDEN=inlining|ORDER=alphabetical,tier5,strict,,,compliance,Five-dim with non-anchor topic,primary
339,compliance_tier5,count_length_format_forbidden_order,hard,"Identify exactly 3 axioms of probability, each in under 7 words, formatted as a numbered list, without using 'sigma', in alphabetical order.",COUNT=3|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=sigma|ORDER=alphabetical,tier5,strict,,,compliance,Five-dim with non-anchor topic,primary
340,compliance_tier5,count_length_format_forbidden_order,hard,"Enumerate exactly 3 subfields of theoretical linguistics, each in under 7 words, formatted as a numbered list, without using 'syntax', in alphabetical order.",COUNT=3|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=syntax|ORDER=alphabetical,tier5,strict,,,compliance,Five-dim with non-anchor topic,primary
341,compliance_tier5,count_length_format_order_style,easy,"List exactly 4 European capital cities, each in under 5 words, formatted as a numbered list, in alphabetical order, in a formal register.",COUNT=4|MAX_WORDS=5|FORMAT=numbered_list|ORDER=alphabetical|STYLE=formal,tier5,strict,,,compliance,Five-dim with style register instead of forbidden,primary
342,compliance_tier5,count_length_format_order_style,easy,"Specify exactly 4 common fruits, each in under 4 words, formatted as a bullet list, in alphabetical order, in a formal register.",COUNT=4|MAX_WORDS=4|FORMAT=bullet_list_newline|ORDER=alphabetical|STYLE=formal,tier5,strict,,,compliance,Five-dim with style register instead of forbidden,primary
343,compliance_tier5,count_length_format_order_style,easy,"Give exactly 4 continents of the world, each in under 4 words, formatted as a numbered list, in alphabetical order, in a formal register.",COUNT=4|MAX_WORDS=4|FORMAT=numbered_list|ORDER=alphabetical|STYLE=formal,tier5,strict,,,compliance,Five-dim with style register instead of forbidden,primary
